Fecha,SP500,NVDA,MSFT,WMT,Small Caps,Mexico,GMEXICO
15/11/2019,-0.013749472,-0.041005039,0.00571419,-0.021968639,-0.000704883,0.005301384,0.013086958
07/12/2023,0.029904685,0.04051654,0.017048541,0.000924957,0.01694042,0.006822189,0.013083593
27/05/2021,0.010716951,-0.000546012,-0.004988275,0.000335862,0.010320758,0.004434597,0.013008314
18/09/2018,0.001758854,-0.008210722,0.007838767,0.004753999,0.005942022,0.004846536,0.012981087
21/12/2017,0.030724556,0.018213582,0.013320378,0.006542323,0.015101389,0.001443448,0.012913951
27/06/2017,0.006264141,-0.032100589,-0.011920039,0.013705076,-0.007237921,-0.003654826,0.012890204
11/10/2022,0.003542284,-0.018196993,-0.010722323,0.031745738,0.003492956,0.006587639,0.012870576
07/01/2025,-0.01113087,-0.059889978,-0.01239847,-0.006311751,-0.006818106,0.012240546,0.012831528
09/01/2025,0.002563722,0.008606713,0,0,0,0.002012478,0.012825671
06/12/2021,0.008005854,-0.01641307,0.007112565,0.008093934,0.01462969,-0.0007857,0.012740413
18/12/2017,-0.002526499,0.033723837,-0.008070133,0.005457439,0.009460673,0.011572768,0.012736919
16/12/2019,0.000704609,-0.001557681,0.002090072,-0.002284972,0.001454067,0.002706362,0.012678167
07/08/2025,-0.001035679,0.00444687,-0.007894825,-0.002378429,-0.00266149,0.019792313,0.012668354
27/04/2023,0.008483628,-0.001154411,0.025386546,-0.003028598,0.003812791,0.007779258,0.012638399
04/08/2021,0.007400363,0.036215265,0.003393909,-0.00131535,-0.00017425,-0.009141365,0.012594894
22/12/2017,0.024419616,0.011551527,0.013692745,0.015104317,0.01218883,-0.002062707,0.012588933
10/10/2023,-0.020919618,-0.014476077,-0.018559922,-0.002983704,-0.002576571,0.020972739,0.012588477
06/12/2022,-0.013380146,-0.03550761,-0.019499335,-0.010660949,-0.019629094,0.009007306,0.01250411
14/05/2024,0.00802093,0.015657329,0.008857024,-0.00713022,0.013313331,-0.008727582,0.012488666
19/07/2019,0.000251841,0.006941533,0.005594852,-0.003042839,-0.002926416,-0.000720202,0.01247994
04/03/2024,-0.005006901,0.034324632,-0.00438769,0.006157149,0.001297605,-0.002354434,0.012428458
14/02/2020,-0.006915667,0.061282178,0.00583821,0.000775165,-0.005815546,-0.000222593,0.012352985
09/12/2021,-0.003947632,-0.036796331,-0.004833741,0.010559697,-0.027891347,0.001749782,0.012352525
05/04/2024,-0.005312123,0.002018793,0.010052836,-0.002199685,-0.003984022,0.002947553,0.012347636
30/12/2021,-0.010867986,-0.021054344,-0.012616382,-0.001675902,-0.002957188,0.007350895,0.01232002
26/06/2023,-0.005636033,-0.038281266,-0.020748851,-0.004041314,-0.003155151,0.000559963,0.012300866
13/07/2017,-0.010502925,-0.033311403,0.002792258,0.009016785,-0.006235576,0.002542291,0.012281338
20/05/2022,-0.013150867,-0.049726641,-0.005864116,-0.002479894,-0.004328307,0.005425318,0.01227853
17/11/2017,-0.018779605,-0.016898206,-0.017352636,-0.029507226,-0.005088791,0.002090302,0.012278463
25/06/2025,-0.008364505,0.035772162,0.001073388,-0.010903776,-0.015742215,0.00297437,0.012238239
11/02/2020,-0.003087686,0.016330505,-0.025125982,-0.000991052,0.003216924,0.016581155,0.012237246
23/12/2021,0.000950977,0.007810231,0.001073627,-0.005607416,0.007231859,0.004919594,0.012168229
16/08/2023,-0.00794442,-0.008892215,-0.005013307,3.43E-05,-0.01454625,0.004491866,0.012166506
25/01/2022,-0.004711718,-0.019548275,-0.025053252,-0.020100694,-0.023766847,0.003911603,0.012133849
13/02/2018,0.006671514,0.036004998,0.011205661,0.017646224,0.006268021,0.001883043,0.012104211
06/01/2023,0.003838478,0.021776501,0.002037433,0.014525133,0.014128321,0.017191281,0.01205693
16/02/2023,-0.017705009,-0.03946974,-0.030434845,-0.019268872,-0.014730227,0.011031242,0.012030944
21/10/2022,0.002118613,0.009931672,0.019056802,0.014098792,0.014894077,0.018223251,0.012007942
18/05/2021,0.001463705,0.003026665,-0.005420287,0.024693461,0.00248785,0.0092296,0.011988057
04/01/2017,0.042338827,0.061061298,0.010374662,0.020670842,0.032931756,0.010775966,0.011986594
12/03/2018,-0.00114014,0.019055746,0.001626668,-0.008104134,0.001193226,0.002674624,0.011939052
24/09/2020,-0.025460467,-0.007760791,0.002359204,-0.005311095,-0.013195143,0.009150209,0.011884224
28/01/2022,0.02349633,0.032234528,0.029620532,0.014217721,0.026712013,0.005535799,0.01185509
14/02/2024,-0.00086786,0.009670213,0.001814887,-0.009154333,0.020794563,0.005107893,0.011848341
22/03/2024,0.002288818,0.032759635,-0.000166548,-0.008181598,-0.010324934,-0.000887548,0.011823507
23/11/2016,0.00968154,0.013880275,-0.009351161,0.012574971,0.009458567,0.008859416,0.011813275
02/06/2021,-0.008097042,0.022666944,-0.00431897,-0.006104737,-0.009887056,-0.000196754,0.011802877
16/02/2022,-0.007313801,-0.007616306,-0.009091895,-0.012129471,-0.007852951,0.008423073,0.011783848
07/01/2021,0.053221674,0.092551658,0.046448214,0.018319033,0.044126102,0.014601981,0.011621092
06/06/2019,0.017223443,0.040554508,0.021315523,0.012210551,0.00219696,-0.007334436,0.011593174
04/10/2016,-0.002496822,-0.001918588,-0.001274724,-0.001753577,-0.002384446,0.007333715,0.011587615
18/12/2020,0.002906368,-0.002320207,0.003333328,0.006095969,0.009108192,-0.009718689,0.011573366
23/04/2025,0.017440845,0.040349517,0.020936766,0.00166905,0.020389897,0.017709173,0.011528925
24/08/2018,0.000472894,0.008910423,0.001709516,-0.008487061,0.000645268,-0.002213503,0.011520654
23/07/2019,0.02026644,0.034411625,0.01254021,-0.000143777,0.010675375,-0.006321441,0.011415649
19/04/2017,0.026720259,0.036486028,0.008255493,0.01605548,0.019755822,0.002664755,0.011395619
19/02/2024,-0.009540525,0.001705599,0,0,0,0.004041119,0.011337081
23/08/2022,-0.018855828,-0.001463857,-0.012806668,-0.012323793,-0.004774931,-0.000625717,0.011315182
09/12/2016,0.012257865,-0.039377093,0.020175642,0.000862661,0.004183883,0.012881243,0.011312158
30/06/2020,0.004060745,0.028127413,0.022162015,0.002962873,0.012326822,-0.00132503,0.011293175
21/11/2017,-0.006233357,0.007457975,0.008461823,-0.017226162,0.012331878,0.008317786,0.011291938
17/11/2023,0.004138926,-0.00089682,-0.017966027,-0.005454171,0.011850827,0.005142379,0.011283618
04/04/2022,0.003291489,0.025462282,0.015405458,-0.002173716,0.006513168,-0.005495981,0.011254614
21/04/2023,-0.000377722,-0.001058923,-0.002280931,0.003965978,0.002858745,-0.001847746,0.011148387
05/07/2018,-0.025488401,-0.009963731,-0.005065993,-0.010671319,0.000105246,0.031177334,0.011129176
26/12/2018,0.036289981,0.032262985,0.06771226,0.053737775,0.055913802,0.005291018,0.011120836
07/12/2021,-0.00150461,0.050858556,0.017649856,-0.0120045,0.024086181,0.007049177,0.011083128
23/05/2025,-0.014703484,-0.021283634,-0.014650403,-4.34E-05,-0.006181026,0.00867869,0.011064592
21/08/2017,-0.006852802,-0.024285584,-0.007699636,0.002031321,-0.003120969,0.002736515,0.011044116
10/01/2019,-0.009678646,0.009977302,-0.011708829,-0.004526092,0.001459591,0.000229279,0.011005164
04/03/2022,0.016985704,-0.009188912,-0.006189515,0.039529556,-0.007104506,-0.003551738,0.011002346
18/08/2022,0.016074655,0.035675346,0.002732292,0.003457064,0.015799985,-0.000410762,0.011002324
10/07/2023,-0.010445524,-0.026225815,-0.021730739,0.003398598,0.013427826,-0.006161909,0.010989122
08/07/2024,-0.011835649,0.002517849,-0.008175137,-0.010501152,0.001515206,0.011584974,0.010975833
06/06/2024,0.048485236,0.029969943,0.028104979,0.027796821,0.01904573,0.001474655,0.010970146
21/04/2025,-0.041793357,-0.088790349,-0.044076407,0.003401872,-0.028457152,0.013279911,0.010965353
28/11/2024,-0.000540015,0.003947133,0,0,0,0.003976148,0.010910473
12/08/2024,0.023490843,0.062804047,0.014350606,0.023383838,0.006893772,-0.001538758,0.010888712
07/07/2017,-0.015781294,-0.041849962,0.003372831,-0.011381207,0.003112667,0.002590933,0.010877827
29/10/2021,0.021122029,0.045129679,0.030966417,0.015314201,0.010069289,0.001557936,0.010797678
03/10/2017,0.001815118,0.001338083,-0.005492343,0.008978442,0.00168971,0.002768989,0.010797298
06/01/2022,-0.012995627,0.006441243,-0.011782151,-0.006633486,-0.002532782,0.000752445,0.010774889
01/06/2022,-0.006044668,-0.016004276,0.003622548,-0.023431503,-0.007465588,-0.003077517,0.01074344
02/04/2025,0.009103908,0.003987568,-0.007479275,0.00306657,0.01144437,0.010818983,0.010705422
13/03/2025,-0.024821389,-0.008102534,-0.016441283,-0.012880642,-0.022152508,-0.003460211,0.010701421
27/05/2024,0,0.022865755,0,0,0,0.000180554,0.010689165
26/09/2017,0.00740345,0.012290666,0.001226447,0.004254103,0.000996549,-0.001191422,0.010681501
28/03/2023,-0.019832117,-0.019199439,-0.010105328,-0.00982831,-0.007662119,0.006804033,0.010666136
25/10/2021,0.003365527,0.020998686,-0.003932438,0.010932452,0.010269069,-0.000963298,0.010640079
08/01/2025,0.009013619,0.004035221,0.008121486,0.013792741,-0.003109007,-0.010022132,0.010617481
15/03/2017,-0.038403397,-0.032632504,-0.017788603,-0.02503644,-0.007036109,0.009082331,0.01057678
01/02/2023,-0.008265115,0.05060682,0.007974605,-0.006218012,0.005462663,0.007511256,0.010572053
28/01/2019,-0.004424897,-0.146366633,-0.016627399,0.004304121,-0.005124214,0.000229331,0.010558831
03/11/2017,0.013232417,0.011763081,0.018323591,0.026441682,0.010727857,0.004952548,0.010555032
14/04/2021,-0.008882363,-0.026412959,-0.012443194,-0.001520327,0.005602352,0.016694879,0.010531075
17/08/2018,-0.00816978,-0.062469724,-0.004835933,-0.012321646,8.58E-05,0.005610404,0.010523392
09/05/2023,-0.007495734,-0.021274608,-0.007780215,-0.000720291,-0.004784873,0.007436327,0.010505978
02/10/2023,0.02594317,0.056488327,0.034210366,0.016292054,0.003021934,0.007475935,0.010491504
18/09/2024,0.01764077,0.004758883,-6.92E-05,0.015410307,0.00995448,0.006496011,0.010483385
13/04/2023,0.005142784,-0.010282828,0.018547191,-0.002601081,0.010402936,0.007365159,0.010480351
28/05/2025,0.009376805,0.017865452,-0.00077499,0.002989144,-0.002607242,0.005036948,0.010464451
05/05/2025,0.005036685,0.007514681,0.008106132,0.011919795,4.79E-06,0.00124345,0.010412668
21/05/2021,0.00868604,0.032607868,-0.001765571,-0.001153514,0.003322277,-0.003793556,0.010389976
18/04/2023,0.003954398,0.028860811,0.000672853,0.004367535,0.001111127,-0.007534723,0.010385208
23/08/2023,-0.002038415,0.016391351,0.007332586,0.000271099,0.003938121,0.008661323,0.010362787
24/08/2017,0.001862303,-0.006295908,0.001733782,-0.018321954,0.005607145,0.003112237,0.010310241
21/09/2021,0.008766667,0.008215172,0.001220671,0.001484272,0.004702859,0.004332421,0.010290025
15/01/2025,0.012747915,0.031899801,0.022535571,0.003300127,0.017664758,0.007584867,0.01028463
14/09/2021,-0.002946858,0.012414272,0.011294846,-0.003341264,-0.009658603,0.005604421,0.010265965
04/03/2025,-0.011438496,0.01887494,-0.004537069,-0.032059887,-0.012084301,0.00477784,0.010219813
27/03/2023,-0.003558412,-0.019664491,-0.019427775,0.01219445,0.006985873,0.001708267,0.010179119
08/02/2017,-0.010994679,-0.014493817,-0.008160153,0.006921576,-0.005845976,0.006624664,0.010163484
15/08/2019,-0.007190476,-0.014764925,-0.005943595,0.055617058,-0.00840636,-0.001814177,0.010159919
27/05/2020,0.01737422,-0.015412432,0.005907889,-0.006617287,0.027730289,0.016135999,0.010152371
03/09/2021,-0.004365253,0.017357416,-0.002074807,0.002592282,-0.005100839,-0.004995207,0.010142298
26/10/2017,0.02193878,0.028821374,0.010596224,0.01052645,0.011335358,0.00307157,0.010099502
30/08/2016,0.018129634,0.015632089,0.005975561,0.008335257,0.011218956,-0.00062847,0.010078353
12/03/2021,0.014532782,0.003716959,0.000310125,0.021094753,0.005515344,0.003144986,0.010073772
08/06/2023,0.007734893,0.034768671,0.006257563,0.014823311,-0.001248492,0.008277432,0.010037126
26/11/2019,0.010019712,-0.006508302,0.009234605,0.006226475,0.007349316,-0.015443432,0.010032884
13/10/2017,0.011129551,0.026515017,0.00518294,0.006416927,-0.002425431,-0.00120024,0.010004323
24/06/2019,0.00543018,0.014471765,0.009728029,0.004819295,-0.017124325,0.004321626,0.010003025
10/03/2022,-0.001297534,-0.014267374,-0.008559564,0.024055273,-0.004606406,-0.009494626,0.010000518
12/04/2018,0.006883233,0.033558986,0.016276992,-0.007876976,0.005837001,0.005143515,0.009993165
24/07/2024,0.000334512,-0.045201272,-0.024768727,0.011036663,-0.011891253,-0.010072833,0.009929022
07/11/2017,0.012333442,0.019460171,0.004667139,0.009851077,-0.004249966,0.001835424,0.009912755
20/11/2024,0.01355215,0.011636113,0.002410281,0.01460578,0.009936735,-0.001783768,0.009886341
22/05/2018,-0.011826539,-0.009446799,-0.003465268,-0.016021637,-0.012436772,0.007244022,0.009869661
13/10/2016,-0.003294088,-0.023064925,-0.0021744,0.01250918,-0.006228161,-0.003349386,0.009846104
08/01/2019,0.009825833,-0.029318976,0.007410464,0.007142977,0.015544312,0.017371601,0.009832022
02/03/2022,0.015851035,0.03899246,0.015572306,-0.000787392,0.018872815,0.005257241,0.009826961
06/07/2020,-0.007168287,-0.006529074,0.015086709,-0.008899917,-0.000933033,0.000792079,0.009738249
28/03/2022,0.014789442,0.029165771,0.027338731,0.02210568,0.008830795,0.006289894,0.009671923
13/08/2024,0.008886746,0.05280251,0.014285523,-0.011589913,0.012627599,0.01148338,0.009652856
27/12/2017,-0.018431885,-0.018922134,-0.005505384,-0.008121823,-0.009075445,0.001439885,0.009644826
07/11/2019,0.003429838,-0.011563733,0.000917042,0.005621628,0.002307474,0.007272759,0.009639995
07/04/2025,0.00908844,0.042508851,0.006991954,0.020173384,0.005945397,-0.021944454,0.009555227
20/09/2022,0.00281814,-0.008377684,-0.004841808,-0.002163786,-0.011035381,0.006157786,0.009548173
12/02/2024,-0.000796458,0.002468588,-0.013338095,0.005327952,0.015146622,0.001577426,0.009536065
24/05/2019,0.001487341,-0.026426642,0.000717004,0.008162323,0.008715131,-0.004190926,0.009530942
08/11/2016,-0.022873165,-0.025680746,-0.0149788,-0.015664132,-0.012016896,0.006840114,0.009470938
22/04/2025,0.014184311,0.007665357,0.015061117,0.019907946,0.020287113,0.018957041,0.009459866
09/11/2023,0.024335723,0.044267162,0.008611082,0.01323154,-5.96E-06,0.002749413,0.00944847
29/06/2018,0.019180491,0.000983899,0.009640049,0.007393984,0.00998968,0.013099701,0.009443277
19/08/2019,0.031231219,0.086413484,0.026938039,0.017558312,0.018403744,0.005580938,0.009417666
10/09/2024,0.026117956,0.035845357,0.031367326,0.02951025,0.008647592,-0.004313732,0.009384116
18/01/2019,0.021713536,0.035841991,0.018384813,0.013694634,0.015659908,0.006810469,0.009352106
20/07/2022,0.00669775,0.048628659,0.011262283,0.009061522,0.018723004,-0.002332239,0.009239444
17/06/2024,0.017421905,0.008593139,0.015942062,0.008872549,0.010792637,0.002301497,0.009186136
16/02/2024,-0.003858627,0.00034042,-0.005464119,0.007005297,-0.014937733,-0.001934747,0.00913988
09/06/2025,-0.00590555,-0.002618356,0.001868688,-0.003362353,0.001500894,-0.003429947,0.009105604
08/01/2024,0.008962171,0.058798939,0.015786176,0.006870985,0.021383211,-0.000894374,0.009092466
01/10/2018,0.005872149,0.025845043,0.010762269,0.005184989,-0.015719555,0.006656606,0.009041486
02/07/2021,-0.016001268,-0.012095096,0.010557376,-0.005817685,-0.021361162,-0.003180285,0.009006683
15/02/2018,-0.000500197,0.006609254,0.015583397,0.010348265,0.007751633,0.008656278,0.00899602
13/02/2019,0.023159166,0.040590976,0.008372909,0.019074097,0.011341608,-0.01875348,0.008976928
11/01/2018,0.001837875,0.002646336,0.001970571,0.002520816,0.01572317,0.003078504,0.008975492
25/01/2018,0.014771596,0.017129169,0.011308276,0.013396885,0.008166464,-0.002960626,0.008964582
02/01/2025,-0.0264362,0.001504743,-0.01853167,-0.01546127,-0.008180801,0.00462824,0.008956035
25/09/2018,0.002903291,0.022755152,-0.00068223,0.003132718,0.005352728,0.005860378,0.008943004
06/10/2020,0.012574813,0.032392542,-0.005792918,0.007397952,0.014208458,0.005156749,0.008937588
18/07/2023,0.009804301,0.027795379,0.040223694,-0.000615691,0.01028697,0.008187616,0.008920247
28/01/2020,-0.009353478,0.004483249,0.009331856,-0.003706748,0.000407558,0.013063249,0.008916516
13/08/2020,-0.010780232,-0.014272399,-0.011788906,-0.009746364,-0.003198891,-0.000259302,0.00887984
11/10/2017,-0.00863939,-0.003691101,-0.004853778,0.012282238,-0.006390629,0.003997607,0.008852628
21/08/2023,0.004821464,0.075414325,0.016037829,-0.003543904,0.000575113,-0.00151286,0.008802013
14/02/2022,-0.014419021,0.003091417,-0.00604799,-0.016159925,-0.008164704,-0.01725652,0.008748274
25/06/2019,-0.004824739,-0.003726792,-0.030675403,-0.003278874,-0.005985206,0.002267061,0.008743862
31/07/2018,0.01388358,0.013927723,0.012363622,0.009576016,0.019181774,-0.000806127,0.008741165
10/02/2025,0.009642589,0.036427995,0.006957664,0.018295118,0.005562284,0.00245863,0.008739425
31/08/2021,-0.007413931,-0.016512889,-0.008987404,-0.000632973,-0.001242516,0.013017824,0.008696174
27/02/2024,-0.004008818,-0.007031479,-0.002237823,-0.002258386,0.014286988,0.001072961,0.008672268
18/03/2025,-0.003888368,-0.049452373,-0.013608383,0.002255449,-0.000399451,0.004363091,0.008661359
19/11/2019,0.020017661,0.036856145,0.011116222,0.016863866,0.014141083,0.003900429,0.008630448
20/06/2019,0.003091974,0.003374178,0.008059202,0.005183455,0.004634341,0.006158076,0.008603886
20/01/2017,-0.032948149,-0.031775774,-0.009890563,-0.0234581,-0.012529885,0.002591794,0.008583744
29/07/2019,-0.003015698,-0.0005688,-0.001219031,-0.005681499,-0.005153955,0.012449813,0.008561696
18/07/2018,0.003428411,-0.003295763,-0.007589436,-0.001086343,0.002491596,0.005113008,0.008498379
23/10/2019,-0.005422926,-0.01182181,0.004586884,-0.003698662,-0.002590049,0.00438041,0.008487785
07/02/2024,0.012181218,0.026719444,0.020538187,-0.002888998,-0.000594578,0.000171365,0.008470849
20/11/2020,-0.01159758,-0.025720492,-0.013649526,-0.016483479,0.00120027,0.000952381,0.0084695
22/01/2025,-0.006010283,0.026982137,0.03434484,-0.004521485,-0.008786162,0.009458199,0.008407425
23/01/2019,-0.005035566,-0.007853839,0.006806816,0.009545204,-0.006693113,-0.002060676,0.008366357
17/01/2022,0.001562577,0,0,0,0,0.003153114,0.008344079
23/06/2021,-0.015964288,-0.004477052,-0.009280592,-0.016235082,-0.003014809,0.000796178,0.008324254
24/09/2018,0.012424849,0.021924006,0.010830786,-0.003020661,0.008500494,0.001622718,0.008298803
27/07/2020,-0.024193725,-0.011215505,-0.003032623,-0.015849337,0.002576097,0.010627093,0.00827358
23/12/2022,-0.013262945,-0.039667872,-0.007714975,-0.007959644,-0.007642402,0.011261603,0.008191172
12/07/2017,-0.009488165,0.042559837,0.009504124,-0.000559685,0.001952506,0.007468588,0.008148193
15/10/2019,0.007085195,0.047644097,0.013030261,0.001639982,0.012497204,-0.000925283,0.008100663
14/04/2025,-0.011876925,-0.015539719,-0.013682653,0.00855038,-0.00154636,0.017879934,0.008037138
17/01/2023,0,0.033691937,-0.000836831,-0.011582233,-0.006461585,-0.00714423,0.00803627
11/01/2022,0.014388897,0.021761071,0.002993123,-0.00210349,0.014886285,0.004901971,0.008034861
21/08/2025,-0.004234255,0.001223773,-0.003315045,-0.046370494,0.004677018,0.0080473,0.008027658
13/08/2021,-0.006240029,0.005719282,0.00606368,-0.001224493,-0.015711697,0.00760905,0.00796817
11/05/2021,-0.012476566,-0.003924596,-0.00249639,-0.007704531,0.003506101,-0.004404412,0.007955055
04/09/2020,-0.014229433,-0.037696963,-0.018484571,-0.016250539,-0.018613781,0.001096491,0.007933201
05/08/2021,-0.003464704,0.008344228,0.007142168,0.01507294,0.014967066,-0.001368658,0.007923553
05/04/2018,0.020827706,-0.010396604,0.006381304,0.012582858,0.012117728,0.0096538,0.007874689
04/09/2024,0.005799862,-0.005240879,0.005802168,0.00802859,0.007343209,0.003294896,0.007867391
30/03/2023,0.004684455,0.01688489,0.012120545,0.009514279,-0.000105773,0.006881828,0.007852234
10/06/2024,-0.01249554,-0.006248052,0.000147569,0.006968298,-0.002645127,0.003593384,0.007851388
26/08/2020,0.013574744,0.004963483,0.023488925,0.002634652,-0.00068515,-0.013391299,0.007827163
17/07/2025,0.010435154,0.015369464,0.014718868,0.002134969,0.0165619,0.003878024,0.007772517
22/12/2016,0.015434142,0.033087695,0.010197482,-0.013393732,-0.004691104,0.000890274,0.007765276
24/10/2023,0.016860417,0.029378252,0.009658673,0.019806365,0.017668811,0.000414336,0.007739564
06/12/2018,-0.021162456,-0.021947084,-0.001677814,-0.018744986,-0.009298012,0.003335719,0.007733243
16/10/2018,0.009086119,0.03576541,0.026772653,0.016651287,0.029415984,0.008562233,0.007732496
03/04/2023,0.009962803,0.011269131,-0.001161883,0.010930312,0.005593875,-0.000559441,0.007704918
02/07/2025,0.008679989,0.028023175,0.001991641,-0.002488949,0.015447762,0.010680549,0.007691673
21/01/2021,0.014129422,0.048866399,0.009216211,0.001867842,-0.001695898,-0.007112722,0.007671392
15/05/2025,0.014510066,0.00578327,0.005771128,0.000382265,0.008555626,0.005482282,0.007668749
28/12/2017,0.0037392,0.008962802,0.001578825,0.002872624,0.005348554,0.003897841,0.00764944
20/06/2018,-0.011096033,-0.003918875,0.001498777,-0.008465297,0.000108393,0.005764935,0.007644235
02/05/2022,0.006489122,0.047681376,0.027230333,-0.004128809,0.02019277,0.009875189,0.007613324
14/01/2019,-0.018499098,-0.007822591,-0.015510196,-0.007027491,-0.019939142,-0.004372346,0.007574106
13/08/2018,0.017718852,0.029522365,0.003786203,0.005054218,0.004257393,0.00804211,0.007540431
18/08/2017,-0.016111398,-0.013434358,-0.006455391,-0.012603124,-0.008617253,0.001959248,0.007489367
09/01/2019,-0.007368718,0.004083251,0.007252063,-0.010206869,0.001956113,0.001376779,0.007480484
06/01/2021,-0.01847968,-0.080757491,-0.038571321,-0.006074315,0.016073972,0.015264095,0.007456175
11/10/2018,-0.035749975,-0.066754207,-0.011619709,-0.028662821,-0.025244072,-0.011928571,0.007430617
03/03/2025,0.003197344,-0.071588817,-0.014122458,-0.002876443,-0.026280692,-0.005159083,0.00742348
30/06/2025,-0.00148168,-0.004086003,-0.000981523,0.001288234,-0.000963294,0.000348371,0.007417908
16/05/2022,-0.009812563,-0.030568833,-0.001936636,-0.002311379,-0.015708822,0.018301684,0.007409489
06/05/2024,-0.006074925,0.023385481,0.010863112,-0.005078186,0.010074923,0.00158214,0.007392698
20/04/2020,0.019432057,0.008471582,-0.004634655,-0.00194635,0.008731779,-0.007499314,0.007361996
07/07/2025,-0.000987606,-0.004227973,0.000166885,0.012429369,-0.012244608,-0.009528006,0.00735982
29/08/2018,-0.005290442,0.004529537,0.009413746,-0.010907419,-0.001568534,0.002594035,0.007323423
31/01/2018,-0.01243208,0.002263482,0.014786246,-0.019938851,-0.015160026,0.001588878,0.007301523
14/08/2020,-0.021929439,-0.011066836,-0.006197633,-0.001483271,-0.013978126,0.009292788,0.007283847
19/09/2017,0.004787389,0.006944035,0.005574952,0.002482549,0.000360516,-0.001195934,0.007249035
29/06/2020,0.014510101,0.005646755,0.011167011,0.006712793,0.022965616,0.009579637,0.007218876
20/01/2025,-0.010365886,-0.00470729,0,0,0,0.004192041,0.007149789
09/06/2017,-0.011283819,-0.064277457,-0.024950328,0.004156282,-0.006364544,0,0.007144305
29/07/2021,0.000779649,0.000540836,-0.002444113,-0.002155624,0.001659223,0.005827522,0.007135132
05/06/2018,0.036298577,0.038184649,0.023658073,0.009149154,0.026458635,-0.002654282,0.00713397
08/08/2019,-0.005923588,0.006493616,0.015188875,-0.008192601,0.009046831,-0.00049505,0.007130565
26/10/2018,-0.031391421,-0.06796111,-0.019401309,-0.009373885,-0.019364221,-0.008917949,0.007127913
13/01/2017,-0.024731105,-0.025579797,-0.013131978,-0.027003957,-0.005443508,0.004333701,0.007120923
26/05/2021,-0.003107048,0.003075593,-0.00327707,-0.003558691,0.014475116,0.006485633,0.007117468
05/06/2023,-0.011545498,-0.016351138,-0.00319156,0.001761992,-0.016143047,0.005631703,0.007039718
23/07/2021,0.004826981,-0.007947899,0.009122674,0.005040018,0.001775382,0.00139013,0.0069812
10/10/2016,-0.033297315,0,-0.014928077,-0.029607477,-0.007460961,0.012739026,0.006967198
18/10/2019,-0.009952926,-0.030476284,-0.02127717,-0.010680626,-0.012139936,-0.006936444,0.006961319
24/11/2017,-0.000198534,0.009005737,-0.002363855,-0.001991212,-0.001129362,0.001038961,0.006954822
11/12/2024,0.005151518,0.026916001,0.010848012,0.002488765,0.003734479,-0.002522069,0.006923068
03/02/2017,-0.007563517,-0.030589025,-0.000165085,-0.011210662,0.006638224,0.001060558,0.006918267
07/01/2019,0.002604485,0.051391697,-0.002109107,0.008317811,0.020076113,0.00938974,0.006917251
21/02/2019,0.003950599,-0.01290974,0.024560983,-0.001228592,-0.00064824,0.008774011,0.006851475
24/08/2020,0.012341142,0.008624429,0.004014252,-0.001407798,-0.00010158,-0.000787919,0.006823636
12/06/2018,0.010869236,0.015527497,0.008651787,0.003709162,0.015005838,0.007715426,0.006820146
30/09/2016,-0.003754288,0.000842797,-0.003977741,0.012008573,0.002465447,-0.009708814,0.00677108
07/07/2020,0.034089576,0.052426923,0.011113687,0.088403405,0.012564081,-0.001056245,0.006742622
17/06/2025,0.002003006,0.007206133,0.002079571,0.003953677,-0.006495412,-0.006116227,0.006658251
27/07/2018,-0.007307948,-0.015266456,-0.018065417,-0.001342365,-0.023899215,0.003028164,0.006593812
18/10/2022,0.013010923,-0.009033169,0.006424969,0.023215294,0.014352069,0.001082837,0.006546419
25/10/2018,-0.002593149,0.020044443,0.051115532,0.010784494,0.017923937,0.006299576,0.006543559
30/08/2019,-0.007206375,-0.007260011,-0.005591635,-0.002130828,-0.005964778,0.018214578,0.006520345
10/10/2017,0.016915237,0.030934283,0.00821557,0.051949378,0.008823456,-0.001800901,0.006519152
11/05/2022,-0.019758901,-0.065613958,-0.037656727,-0.014395444,-0.039892278,0.00344723,0.006434397
28/09/2022,-0.003357949,0.003331358,0.007512206,0.004352876,0.022873286,0.005513301,0.006343735
28/09/2023,-0.007946962,-1.08E-05,-0.00446109,-0.002115919,0.002710757,0.002340551,0.006339938
08/07/2020,-0.005411262,0.016393957,0.013577855,-0.02814484,0.003312542,-0.009556749,0.006336583
08/05/2023,0.00322997,0.017285498,-0.003926212,0.008773394,0.000796102,0.002369453,0.006333873
18/07/2025,-0.003391363,-0.009229889,-0.004510234,-0.001701221,-0.008427985,-0.007948465,0.006314703
28/03/2019,0.009321263,0.010662181,0.000335418,-0.001858196,0.00889906,-0.000232964,0.006305553
27/12/2022,0.009443768,-0.082885241,-0.00053817,0.007181176,-0.002383436,0.004535155,0.00629277
11/03/2019,0.007821146,0.060254699,0.01569495,0.003995209,0.01408993,0.006695386,0.006273546
08/07/2025,-0.005331994,0.004254782,-0.005379546,-0.026177608,0.001443597,-0.005410607,0.006253048
29/02/2024,-0.002679135,0.021650037,0.012025123,-0.019476001,0.002241855,0.002177069,0.006182962
08/10/2021,0.002250127,-0.01067195,0.002225879,0.005237742,-0.009551866,0.004892856,0.00616554
11/03/2021,-0.020043177,0.008082744,0.00684787,-0.013593668,0.018755069,0.000840336,0.006112201
